
[Name]
inlet

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
-5.94174922e-01, -1.15301621e+00, -1.91301927e-01, 5.29225254e+00
2.88715482e-01, -1.15301621e+00, -2.50000000e-01, 2.46465349e+00
5.69350541e-01, -1.15301621e+00, -2.50000000e-01, 4.24399883e-01
-2.72554696e-01, -1.15301621e+00, -2.50000000e-01, 4.92495394e+00
-1.30672425e-01, -1.15301621e+00, 2.11626261e-01, 4.50181723e+00
8.08038842e-03, -1.15301621e+00, -2.50000000e-01, 3.97721577e+00
1.28352568e-01, -1.15301621e+00, -2.50000000e-01, 3.39540744e+00
-3.12645406e-01, -1.15301621e+00, -2.50000000e-01, 4.99449444e+00
2.48624742e-01, -1.15301621e+00, -2.50000000e-01, 2.69626617e+00
-1.52282521e-01, -1.15301621e+00, -2.50000000e-01, 4.58462858e+00
3.68896931e-01, -1.15301621e+00, 2.50000000e-01, 1.91826868e+00
-5.13099074e-01, -1.15301621e+00, -2.50000000e-01, 5.28227854e+00
-1.92373246e-01, -1.15301621e+00, 2.50000000e-01, 4.70863771e+00
-3.52736145e-01, -1.15301621e+00, -2.50000000e-01, 5.05893421e+00
-3.20103355e-02, -1.15301621e+00, -2.50000000e-01, 4.15251970e+00
-4.32917595e-01, -1.15301621e+00, 2.50000000e-01, 5.20758963e+00
2.08534017e-01, -1.15301621e+00, -2.50000000e-01, 2.94074559e+00
8.82618427e-02, -1.15301621e+00, 2.50000000e-01, 3.59065318e+00
4.49078381e-01, -1.15301621e+00, -2.50000000e-01, 1.35829985e+00
-6.27532125e-01, -1.15301621e+00, 1.92084312e-01, 5.31880665e+00
1.13907531e-01, -1.15301621e+00, 6.60669282e-02, 3.35357928e+00
-1.66741669e-01, -1.15301621e+00, 6.60490841e-02, 4.51257706e+00
-7.21010640e-02, -1.15301621e+00, -2.50000000e-01, 4.31518793e+00
-2.72554696e-01, -1.15301621e+00, 2.50000000e-01, 4.91112852e+00
8.08038842e-03, -1.15301621e+00, 2.50000000e-01, 3.96499825e+00
-5.75361788e-01, -1.15301621e+00, -2.17630342e-01, 5.31933975e+00
4.89169091e-01, -1.15301621e+00, 2.50000000e-01, 1.08303905e+00
-6.09976828e-01, -1.15301621e+00, 2.20095858e-01, 5.35570288e+00
-7.21010640e-02, -1.15301621e+00, 2.50000000e-01, 4.30896568e+00
5.29259801e-01, -1.15301621e+00, 2.50000000e-01, 7.27679849e-01
-3.52736145e-01, -1.15301621e+00, 2.50000000e-01, 5.06814480e+00
-4.32917595e-01, -1.15301621e+00, -2.50000000e-01, 5.18295383e+00
-6.48995161e-01, -1.15301621e+00, 2.16421351e-01, 5.37919044e+00
1.52556971e-01, -1.15301621e+00, 2.17766151e-01, 3.24059963e+00
-2.32463971e-01, -1.15301621e+00, 2.50000000e-01, 4.81361437e+00
4.81711142e-02, -1.15301621e+00, 2.50000000e-01, 3.77415276e+00
-5.53189754e-01, -1.15301621e+00, 2.50000000e-01, 5.32744265e+00
4.08987641e-01, -1.15301621e+00, 2.50000000e-01, 1.64168179e+00
-6.73461974e-01, -1.15301621e+00, -2.50000000e-01, 5.44096804e+00
1.85434565e-01, -1.15301621e+00, 2.21796870e-01, 3.06949544e+00
-4.73008335e-01, -1.15301621e+00, -2.50000000e-01, 5.24288940e+00
-3.92826885e-01, -1.15301621e+00, -2.50000000e-01, 5.11995220e+00
5.47411144e-01, -1.15301621e+00, -2.13465065e-01, 5.65656602e-01
1.68443292e-01, -1.15301621e+00, -2.50000000e-01, 3.16965199e+00
3.68896931e-01, -1.15301621e+00, -2.50000000e-01, 1.93690526e+00
-1.12191789e-01, -1.15301621e+00, -2.50000000e-01, 4.45677137e+00
-6.11938059e-01, -1.15301621e+00, -2.20894575e-01, 5.35906219e+00
-3.92826885e-01, -1.15301621e+00, 2.50000000e-01, 5.14355087e+00
-1.52282521e-01, -1.15301621e+00, 2.50000000e-01, 4.59677744e+00
-5.53189754e-01, -1.15301621e+00, -2.50000000e-01, 5.32417107e+00
4.49078381e-01, -1.15301621e+00, 2.50000000e-01, 1.37039232e+00
1.28352568e-01, -1.15301621e+00, 2.50000000e-01, 3.40475154e+00
-1.12191789e-01, -1.15301621e+00, 2.50000000e-01, 4.46339464e+00
3.28806192e-01, -1.15301621e+00, -2.50000000e-01, 2.22858095e+00
5.18137932e-01, -1.15301621e+00, -2.20392182e-01, 8.07822585e-01
-5.93280494e-01, -1.15301621e+00, 2.50000000e-01, 5.37181091e+00
-6.73461974e-01, -1.15301621e+00, 2.50000000e-01, 5.44775820e+00
-7.13552654e-01, -1.15301621e+00, 2.50000000e-01, 5.48007250e+00
-5.93280494e-01, -1.15301621e+00, -2.50000000e-01, 5.36775064e+00
4.89169091e-01, -1.15301621e+00, -2.50000000e-01, 1.03747892e+00
2.08534017e-01, -1.15301621e+00, 2.50000000e-01, 2.96212649e+00
1.68443292e-01, -1.15301621e+00, 2.50000000e-01, 3.20811081e+00
5.29259801e-01, -1.15301621e+00, -2.50000000e-01, 7.62262821e-01
-6.33371234e-01, -1.15301621e+00, -2.50000000e-01, 5.42942667e+00
-6.33371234e-01, -1.15301621e+00, 2.50000000e-01, 5.42951155e+00
