
[Name]
parachute_model_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
-1.13858161e-02, -4.25047696e-01, 3.94533761e-03, 1.23213148e+01
-1.13383848e-02, -4.24569100e-01, 4.07964876e-03, 1.24046412e+01
1.15602072e-02, -4.24675703e-01, -3.40060401e-03, -1.80851519e+00
-1.03726070e-02, -4.25047696e-01, 6.13282342e-03, 2.11232638e+00
-1.05711045e-02, -4.25047696e-01, 5.78396441e-03, 4.13322020e+00
-1.04380809e-02, -4.24765289e-01, 6.02071127e-03, 2.44735909e+00
1.12466859e-02, -4.25047696e-01, 4.32603341e-03, -7.54520273e+00
1.04714548e-02, -4.24608439e-01, 5.96247660e-03, -9.35303593e+00
1.05685173e-02, -4.25047696e-01, 5.78869134e-03, -9.08902836e+00
1.03698429e-02, -4.25047696e-01, 6.13749679e-03, -9.53921032e+00
4.91263578e-03, -4.24676418e-01, -1.10031134e-02, -1.71170235e+00
-1.06195267e-02, -4.24600512e-01, 5.69457188e-03, 4.83860302e+00
1.12463897e-02, -4.25047696e-01, -4.32680128e-03, -1.59322822e+00
-1.07579380e-02, -4.25047696e-01, 5.42856008e-03, 5.63802719e+00
-1.14266714e-02, -4.24773782e-01, -3.82539909e-03, 1.52162275e+01
-5.30890282e-03, -4.24626619e-01, 1.08174887e-02, -2.60603886e+01
-5.07800002e-03, -4.25047696e-01, 1.09277815e-02, -2.67667847e+01
-5.43925399e-03, -4.25047696e-01, 1.07525354e-02, -2.55198116e+01
1.19645186e-02, -4.24738914e-01, -1.43276097e-03, -2.64313030e+00
-1.14852171e-02, -4.24631923e-01, 3.64585780e-03, 1.41382322e+01
9.79443546e-03, -4.24628079e-01, -7.01936893e-03, -1.38653862e+00
2.40203063e-03, -4.25047696e-01, -1.18081644e-02, -2.54178023e+00
2.24436191e-03, -4.24621463e-01, -1.18391439e-02, -2.50718474e+00
2.00728304e-03, -4.25047696e-01, -1.18816374e-02, -2.46098208e+00
-9.56468750e-03, -4.24733520e-01, 7.32934149e-03, -5.41661167e+00
1.16222156e-02, -4.25047696e-01, 3.18223354e-03, -6.34225130e+00
9.09877848e-03, -4.24736798e-01, 7.90029950e-03, -1.23192272e+01
-1.19424630e-02, -4.25047696e-01, -1.60626369e-03, 1.98423576e+01
-1.03704538e-02, -4.25047696e-01, -6.13646302e-03, 6.42126989e+00
-1.04668383e-02, -4.24628347e-01, -5.97057678e-03, 7.46941757e+00
-1.05691515e-02, -4.25047696e-01, -5.78753371e-03, 7.83280516e+00
9.82057955e-03, -4.24618393e-01, 6.98274421e-03, -1.05906811e+01
4.70754458e-03, -4.25047696e-01, -1.10924086e-02, -1.95340157e+00
-5.70302771e-04, -4.24723059e-01, -1.20364968e-02, -2.24366355e+00
1.16220322e-02, -4.25047696e-01, -3.18290247e-03, -1.93211460e+00
9.09916498e-03, -4.24739629e-01, -7.89985433e-03, -9.76728261e-01
2.40108231e-03, -4.25047696e-01, 1.18083572e-02, -1.76974850e+01
2.00619688e-03, -4.25047696e-01, 1.18818209e-02, -1.77699299e+01
2.20394554e-03, -4.24686939e-01, 1.18467351e-02, -1.77235394e+01
4.89099976e-03, -4.24684286e-01, 1.10127479e-02, -1.86560993e+01
1.18654454e-02, -4.24557507e-01, -2.10088142e-03, -2.33753228e+00
-9.93714109e-03, -4.25047696e-01, -6.81584422e-03, 3.63039422e+00
-9.70445760e-03, -4.25047696e-01, -7.14324927e-03, 2.03290629e+00
-9.81303025e-03, -4.24606293e-01, -6.99334964e-03, 2.80163884e+00
1.18472520e-02, -4.24686193e-01, 2.20116507e-03, -5.30425596e+00
1.06453607e-02, -4.24730748e-01, -5.64613147e-03, -1.39491630e+00
-9.70651023e-03, -4.25047696e-01, 7.14045949e-03, -3.49346852e+00
-9.93913040e-03, -4.25047696e-01, 6.81294268e-03, -1.30082607e+00
-9.76995472e-03, -4.24557447e-01, 7.05340225e-03, -3.03972888e+00
9.93702933e-03, -4.25047696e-01, -6.81600627e-03, -1.40072477e+00
9.93691012e-03, -4.25047696e-01, 6.81618042e-03, -1.03184338e+01
-2.39797402e-03, -4.25047696e-01, 1.18089886e-02, -2.42562351e+01
-2.16624094e-03, -4.24739867e-01, 1.18536875e-02, -2.35564022e+01
-2.00293679e-03, -4.25047696e-01, 1.18823713e-02, -2.31923389e+01
1.19893700e-02, -4.25047696e-01, -1.20727404e-03, -2.80644870e+00
1.19533446e-02, -4.24613118e-01, 1.52317272e-03, -4.68109608e+00
4.70661046e-03, -4.25047696e-01, 1.10928053e-02, -1.85062180e+01
-1.06642442e-02, -4.24682975e-01, -5.61038312e-03, 8.85627079e+00
2.79563805e-03, -4.25047696e-01, -1.17212161e-02, -2.56467319e+00
3.18498886e-03, -4.25047696e-01, -1.16214603e-02, -2.56502795e+00
2.93307542e-03, -4.24621940e-01, -1.16875814e-02, -2.55029893e+00
2.79515004e-03, -4.25047696e-01, 1.17213326e-02, -1.76964664e+01
2.98451958e-03, -4.24616009e-01, 1.16745513e-02, -1.77386665e+01
3.18454090e-03, -4.25047696e-01, 1.16215833e-02, -1.77575283e+01
-1.16736805e-02, -4.24682021e-01, -2.98792333e-03, 1.77675991e+01
-1.19136972e-02, -4.24562782e-01, 1.80729839e-03, 1.89521713e+01
1.07561070e-02, -4.25047696e-01, -5.43218851e-03, -1.40276587e+00
6.31648256e-03, -4.24627662e-01, -1.02618001e-02, 2.86270410e-01
-2.39345524e-03, -4.25047696e-01, -1.18099060e-02, -2.85051823e+00
-1.99817820e-03, -4.25047696e-01, -1.18831722e-02, -2.61883497e+00
-2.30127131e-03, -4.24598932e-01, -1.18282139e-02, -2.77435756e+00
-6.28733495e-03, -4.24735308e-01, 1.02796843e-02, -2.39699593e+01
-1.07563678e-02, -4.25047696e-01, -5.43167070e-03, 9.34832478e+00
-1.08470647e-02, -4.24682677e-01, 5.24820900e-03, 7.02887869e+00
7.09142163e-03, -4.24456447e-01, -9.74239409e-03, 8.02127063e-01
6.82050409e-03, -4.25047696e-01, -9.93394293e-03, 6.80206239e-01
7.14809820e-03, -4.25047696e-01, -9.70088597e-03, 7.73280084e-01
6.28370233e-03, -4.24737960e-01, 1.02819055e-02, -1.94631481e+01
8.94270465e-03, -4.25047696e-01, 8.07654206e-03, -1.27548752e+01
4.58425656e-03, -4.24642175e-01, -1.11439265e-02, -2.03486490e+00
1.18088750e-02, -4.25047696e-01, -2.39853584e-03, -2.29172063e+00
7.01762363e-03, -4.24559772e-01, 9.79568623e-03, -1.86877232e+01
7.14791613e-03, -4.25047696e-01, 9.70102008e-03, -1.83050804e+01
6.82030991e-03, -4.25047696e-01, 9.93407611e-03, -1.91476727e+01
-1.02372812e-02, -4.24589515e-01, -6.35614432e-03, 5.96643019e+00
-8.00152717e-04, -4.25047696e-01, -1.20234042e-02, -2.26607108e+00
1.18088620e-02, -4.25047696e-01, 2.39860034e-03, -5.51770163e+00
-6.30088430e-03, -4.24627841e-01, -1.02713853e-02, -8.49866009e+00
4.52037435e-03, -4.24680591e-01, 1.11699915e-02, -1.82969494e+01
5.61942346e-03, -4.24620181e-01, 1.06594833e-02, -1.93459644e+01
-1.60026515e-03, -4.25047696e-01, -1.19432677e-02, -2.46947026e+00
-1.20093056e-03, -4.25047696e-01, -1.19900070e-02, -2.36057305e+00
-1.41050795e-03, -4.24627662e-01, -1.19671617e-02, -2.41461825e+00
-1.20396037e-02, -4.24560040e-01, -5.00441121e-04, 2.07182713e+01
8.94280709e-03, -4.25047696e-01, -8.07642844e-03, -7.66399384e-01
-6.94272760e-03, -4.24621552e-01, -9.84891038e-03, -7.62654352e+00
-7.14845723e-03, -4.25047696e-01, -9.70062148e-03, -7.70639277e+00
-6.82082772e-03, -4.25047696e-01, -9.93372127e-03, -8.08912373e+00
-1.18830400e-02, -4.25047696e-01, 1.99896307e-03, 1.78945827e+01
-9.55132023e-03, -4.24539208e-01, -7.34675303e-03, 1.28944194e+00
1.19894017e-02, -4.25047696e-01, 1.20696088e-03, -4.45681381e+00
1.02586970e-02, -4.24614847e-01, 6.32152148e-03, -9.77079868e+00
1.19997459e-02, -4.24553573e-01, -1.09936460e-03, -2.79641795e+00
5.62941562e-03, -4.24614042e-01, -1.06542092e-02, -6.15568280e-01
-5.00497734e-03, -4.24452186e-01, 1.09614190e-02, -2.64625149e+01
-1.19231641e-02, -4.24580216e-01, -1.74375065e-03, 1.99376717e+01
3.70846852e-03, -4.24589306e-01, 1.14651546e-02, -1.79000607e+01
1.20229768e-02, -4.25047696e-01, -8.06552591e-04, -2.99987769e+00
-4.89081303e-03, -4.24682200e-01, -1.10128308e-02, -7.11713934e+00
-1.18488381e-02, -4.24626738e-01, -2.19260785e-03, 1.91859207e+01
-1.18821803e-02, -4.25047696e-01, -2.00406741e-03, 1.91969662e+01
-1.18086943e-02, -4.25047696e-01, -2.39942363e-03, 1.83726788e+01
-1.02803065e-02, -4.24777031e-01, 6.28631841e-03, 1.07244551e+00
-1.00068096e-03, -4.24682528e-01, -1.20083774e-02, -2.31744075e+00
-5.68053918e-04, -4.24688429e-01, 1.20366029e-02, -1.97179756e+01
-4.49400302e-03, -4.24536228e-01, 1.11806281e-02, -2.69850769e+01
-5.61437616e-03, -4.24618423e-01, -1.06621422e-02, -8.02297497e+00
-1.00458111e-03, -4.24682528e-01, 1.20080523e-02, -2.05982552e+01
-8.04065843e-04, -4.25047696e-01, 1.20231435e-02, -2.02288342e+01
-1.20481674e-03, -4.25047696e-01, 1.19896168e-02, -2.11132565e+01
-9.14347637e-03, -4.24589813e-01, 7.84852449e-03, -7.43985605e+00
-1.09331673e-02, -4.25047696e-01, 5.06639527e-03, 7.40043497e+00
1.02424910e-02, -4.24530566e-01, -6.34774519e-03, -1.40424693e+00
3.71806161e-03, -4.24521416e-01, -1.14620468e-02, -2.65427256e+00
-1.18097179e-02, -4.25047696e-01, 2.39438307e-03, 1.71352234e+01
-1.18364561e-02, -4.24569249e-01, 2.25849589e-03, 1.80541058e+01
-1.17219454e-02, -4.25047696e-01, -2.79257935e-03, 1.76769314e+01
-4.47561732e-03, -4.24620986e-01, -1.11880004e-02, -6.19155884e+00
-1.17230257e-02, -4.25047696e-01, 2.78803846e-03, 1.61241531e+01
-1.01598091e-02, -4.25047696e-01, -6.47925772e-03, 5.11932087e+00
5.70492411e-04, -4.24687922e-01, 1.20364875e-02, -1.83785248e+01
-8.38293508e-03, -4.25047696e-01, 8.65614787e-03, -1.37630739e+01
-8.66712350e-03, -4.25047696e-01, 8.37158691e-03, -1.22282286e+01
-8.43639113e-03, -4.24462706e-01, 8.60405713e-03, -1.29439955e+01
-1.20343780e-02, -4.24604535e-01, 6.13379991e-04, 2.06950855e+01
-1.85866840e-03, -4.24580932e-01, -1.19057903e-02, -2.53726268e+00
-5.61035471e-03, -4.24618423e-01, 1.06642591e-02, -2.55902710e+01
1.20230010e-02, -4.25047696e-01, 8.06200027e-04, -4.10483456e+00
1.19982027e-02, -4.24456805e-01, 1.11607648e-03, -4.31814909e+00
-9.03653633e-03, -4.24615145e-01, -7.97141809e-03, -1.26791191e+00
5.47424948e-04, -4.24761504e-01, -1.20375594e-02, -2.24036932e+00
1.16622727e-02, -4.24621671e-01, 3.03214299e-03, -6.06739807e+00
-8.45317636e-03, -4.24437940e-01, -8.58756714e-03, -3.98156285e+00
-8.66425782e-03, -4.25047696e-01, -8.37455224e-03, -3.51978016e+00
-8.37988313e-03, -4.25047696e-01, -8.65910295e-03, -4.57910204e+00
-2.27668439e-04, -4.24414098e-01, -1.20478487e-02, -2.22501254e+00
1.12141101e-02, -4.24565524e-01, 4.40978957e-03, -7.57569933e+00
-6.48732111e-03, -4.25047696e-01, 1.01546627e-02, -2.31607800e+01
-1.12127280e-02, -4.24577951e-01, -4.41330113e-03, 1.39629221e+01
-3.76767735e-03, -4.24676001e-01, 1.14458334e-02, -2.66296825e+01
-1.20500000e-02, -4.25047696e-01, -2.94261076e-06, 2.03377781e+01
-1.20431855e-02, -4.25047696e-01, -4.05188533e-04, 2.04002399e+01
-1.20498026e-02, -4.24450755e-01, -6.89505468e-05, 2.08894119e+01
-3.76354670e-03, -4.24676687e-01, -1.14471922e-02, -4.76242352e+00
-1.37048692e-03, -4.24734980e-01, 1.19718108e-02, -2.15320129e+01
1.00477552e-02, -4.24639612e-01, 6.65170047e-03, -1.01490250e+01
2.59080133e-03, -4.24604028e-01, -1.17681883e-02, -2.55900192e+00
1.01590762e-02, -4.25047696e-01, 6.48040744e-03, -9.92054653e+00
-4.71021933e-03, -4.25047696e-01, 1.10912733e-02, -2.66177120e+01
6.48379745e-03, -4.25047696e-01, -1.01569127e-02, 3.74235153e-01
-6.48328988e-03, -4.25047696e-01, -1.01572368e-02, -8.32199478e+00
-7.15216808e-03, -4.25047696e-01, 9.69788618e-03, -2.04241943e+01
-7.07768928e-03, -4.24563855e-01, 9.75237507e-03, -2.04657650e+01
-6.82439888e-03, -4.25047696e-01, 9.93126817e-03, -2.17475758e+01
-1.75173488e-03, -4.24628973e-01, 1.19219935e-02, -2.24683704e+01
1.16510419e-02, -4.24582779e-01, -3.07501736e-03, -1.93416464e+00
9.46371909e-03, -4.24332052e-01, -7.45925726e-03, -1.22416162e+00
-1.08362325e-02, -4.24626678e-01, -5.27053792e-03, 1.04884043e+01
1.06714256e-02, -4.24613565e-01, 5.59671083e-03, -8.89894772e+00
1.11785354e-02, -4.24615294e-01, -4.49920539e-03, -1.54766035e+00
-1.01619661e-02, -4.25047696e-01, 6.47587376e-03, -1.17340393e-01
-1.11752190e-02, -4.24562097e-01, 4.50743735e-03, 1.04505520e+01
9.43441596e-03, -4.24362272e-01, 7.49628572e-03, -1.15082645e+01
-1.60452002e-03, -4.25047696e-01, 1.19426968e-02, -2.21524734e+01
-7.78113352e-03, -4.25047696e-01, -9.20089427e-03, -6.35120392e+00
-7.46957073e-03, -4.25047696e-01, -9.45558120e-03, -7.10191393e+00
-7.59238238e-03, -4.24597174e-01, -9.35725588e-03, -7.07044220e+00
-1.17669618e-02, -4.24681664e-01, -2.59636389e-03, 1.83564014e+01
9.98344459e-03, -4.24445391e-01, -6.74783951e-03, -1.39106667e+00
2.59761978e-03, -4.24618334e-01, 1.17666852e-02, -1.76894455e+01
6.48317859e-03, -4.25047696e-01, 1.01573076e-02, -1.95197926e+01
8.52829684e-03, -4.24624622e-01, -8.51297006e-03, -2.84746826e-01
8.38109478e-03, -4.25047696e-01, -8.65793042e-03, -8.31700489e-02
8.66553560e-03, -4.25047696e-01, -8.37323070e-03, -4.11730081e-01
-1.00396862e-02, -4.24667746e-01, -6.66387239e-03, 4.21782351e+00
1.82148931e-03, -4.24619526e-01, 1.19115356e-02, -1.78249607e+01
-4.70609544e-03, -4.25047696e-01, -1.10930232e-02, -6.47686958e+00
1.07997721e-02, -4.24573332e-01, -5.34485094e-03, -1.39636147e+00
-7.78524810e-03, -4.25047696e-01, 9.19741299e-03, -1.72569847e+01
-8.08803830e-03, -4.25047696e-01, 8.93230829e-03, -1.53750486e+01
-7.91257899e-03, -4.24737155e-01, 9.08810180e-03, -1.64238110e+01
1.17220366e-02, -4.25047696e-01, 2.79219635e-03, -5.89513254e+00
1.91347441e-03, -4.24438804e-01, -1.18971057e-02, -2.41682768e+00
1.13865491e-02, -4.24332201e-01, 3.94322071e-03, -6.97247887e+00
8.05028132e-04, -4.25047696e-01, 1.20230792e-02, -1.82174664e+01
1.00569613e-03, -4.24682260e-01, 1.20079592e-02, -1.81627312e+01
1.20608357e-03, -4.25047696e-01, 1.19894892e-02, -1.80473957e+01
1.15313623e-02, -4.24376041e-01, 3.49716702e-03, -6.49104500e+00
1.01593845e-02, -4.25047696e-01, -6.47992361e-03, -1.40218401e+00
-1.20139197e-02, -4.24047679e-01, 9.31786082e-04, 2.03498840e+01
-1.01064937e-02, -4.24562216e-01, 6.56211004e-03, 9.17577222e-02
-1.09318020e-02, -4.25047696e-01, -5.06933965e-03, 1.07685823e+01
1.20594515e-03, -4.25047696e-01, -1.19895032e-02, -2.28954101e+00
9.00905055e-04, -4.24569041e-01, -1.20162750e-02, -2.28255248e+00
8.04870739e-04, -4.25047696e-01, -1.20230895e-02, -2.25628567e+00
-7.63053680e-03, -4.24686223e-01, 9.32616834e-03, -1.80686970e+01
1.20432731e-02, -4.25047696e-01, 4.02576086e-04, -3.81271815e+00
1.20484205e-02, -4.24627364e-01, 1.95120898e-04, -3.53860068e+00
1.20500000e-02, -4.25047696e-01, 1.50066271e-07, -3.50618553e+00
-1.20471688e-02, -4.24623817e-01, 2.61186680e-04, 2.06477871e+01
1.13457488e-02, -4.24047679e-01, -4.05912474e-03, -1.66531539e+00
-1.17414389e-02, -4.24628556e-01, 2.70944741e-03, 1.70027599e+01
-1.20231602e-02, -4.24047679e-01, -8.03813280e-04, 2.05462132e+01
1.10958088e-02, -4.25047696e-01, 4.69952496e-03, -7.92147779e+00
1.15275616e-02, -4.24047679e-01, -3.50967678e-03, -1.81614780e+00
-7.47369649e-03, -4.25047696e-01, 9.45232064e-03, -1.84624290e+01
-7.89904036e-03, -4.24727172e-01, -9.09987092e-03, -6.45188522e+00
1.17670950e-02, -4.24682081e-01, 2.59576133e-03, -5.62153244e+00
8.38120095e-03, -4.25047696e-01, 8.65782704e-03, -1.45491257e+01
8.55451822e-03, -4.24672931e-01, 8.48662015e-03, -1.39260788e+01
8.66568927e-03, -4.25047696e-01, 8.37307237e-03, -1.36385231e+01
6.70376886e-03, -4.24532592e-01, -1.00130904e-02, 6.62928641e-01
-1.20433662e-02, -4.25047696e-01, 3.99786775e-04, 2.01870003e+01
9.75491852e-03, -4.24047679e-01, -7.07418332e-03, -1.33541143e+00
9.18662548e-03, -4.24398959e-01, 7.79797509e-03, -1.21511726e+01
-9.46302339e-03, -4.24345613e-01, 7.46014062e-03, -4.87618685e+00
9.20697954e-03, -4.24343973e-01, -7.77393254e-03, -1.04635167e+00
3.35955992e-03, -4.24669087e-01, 1.15722017e-02, -1.78113480e+01
3.25580430e-03, -4.24442142e-01, -1.16018206e-02, -2.60427356e+00
1.19020548e-02, -4.24417824e-01, 1.88244227e-03, -4.97180700e+00
-8.94412026e-03, -4.25047696e-01, 8.07497464e-03, -9.61639118e+00
9.69764404e-03, -4.24047679e-01, 7.15249591e-03, -1.08614740e+01
4.99845576e-03, -4.24047679e-01, -1.09643945e-02, -1.48821294e+00
1.19426502e-02, -4.24340367e-01, -1.60486903e-03, -2.55020308e+00
-2.49307579e-03, -4.24569130e-01, 1.17892781e-02, -2.48301907e+01
1.17219556e-02, -4.25047696e-01, -2.79253558e-03, -2.12062216e+00
7.78195448e-03, -4.25047696e-01, 9.20020044e-03, -1.64354286e+01
7.47030647e-03, -4.25047696e-01, 9.45500005e-03, -1.73882828e+01
7.62139633e-03, -4.24560219e-01, 9.33363941e-03, -1.69289017e+01
-7.21088890e-03, -4.24443930e-01, -9.65430401e-03, -7.37512445e+00
6.58156071e-03, -4.24556285e-01, 1.00938380e-02, -1.92941380e+01
3.57299182e-03, -4.25047696e-01, 1.15080941e-02, -1.78568859e+01
1.09316511e-02, -4.25047696e-01, -5.06966421e-03, -1.41321325e+00
-1.13773597e-02, -4.24437910e-01, -3.96965817e-03, 1.55524063e+01
-8.94126669e-03, -4.25047696e-01, -8.07813369e-03, -1.99630868e+00
1.20489001e-02, -4.24731672e-01, -1.62796743e-04, -3.30743718e+00
-1.10955294e-02, -4.25047696e-01, -4.70018433e-03, 1.25157824e+01
-8.08425248e-03, -4.25047696e-01, -8.93573556e-03, -5.63934040e+00
1.17619475e-02, -4.24567521e-01, -2.61898548e-03, -2.10904551e+00
-6.65283110e-03, -4.24600393e-01, -1.00470064e-02, -8.23771381e+00
7.32475566e-03, -4.24652606e-01, 9.56820045e-03, -1.79313774e+01
3.57385608e-03, -4.25047696e-01, -1.15078259e-02, -2.60320354e+00
-2.63579166e-03, -4.24677938e-01, -1.17581934e-02, -3.05517960e+00
-1.16227614e-02, -4.24339324e-01, 3.18023772e-03, 1.63741322e+01
7.35599454e-03, -4.24629331e-01, -9.54420492e-03, 7.76879549e-01
1.20388707e-02, -4.24554169e-01, -5.17774548e-04, -3.05459452e+00
-8.14739056e-03, -4.24612135e-01, 8.87820497e-03, -1.49747744e+01
7.78264459e-03, -4.25047696e-01, -9.19961650e-03, 5.22668183e-01
7.62044871e-03, -4.24626380e-01, -9.33441240e-03, 6.37118280e-01
7.47089274e-03, -4.25047696e-01, -9.45453625e-03, 6.96809292e-01
1.10952808e-02, -4.25047696e-01, -4.70077060e-03, -1.47869110e+00
1.20432749e-02, -4.25047696e-01, -4.02526814e-04, -3.23202348e+00
-1.03607597e-02, -4.24433976e-01, 6.15281751e-03, 2.52338576e+00
7.93528184e-03, -4.24681574e-01, -9.06828512e-03, 4.14987296e-01
8.08570441e-03, -4.25047696e-01, -8.93442146e-03, 2.64291346e-01
1.20331319e-02, -4.24532533e-01, 6.37366204e-04, -3.88410568e+00
6.17489312e-03, -4.24402624e-01, 1.03476178e-02, -1.94270477e+01
5.83326211e-03, -4.24349010e-01, 1.05439816e-02, -1.93738194e+01
1.05968351e-02, -4.24355298e-01, -5.73668722e-03, -1.38629913e+00
5.05188107e-03, -4.24344003e-01, 1.09398812e-02, -1.88662453e+01
1.07565029e-02, -4.25047696e-01, 5.43140387e-03, -8.79018116e+00
7.96426274e-03, -4.24578071e-01, 9.04284324e-03, -1.59379082e+01
-1.10098403e-02, -4.24612641e-01, 4.89754090e-03, 8.59732628e+00
-8.78247153e-03, -4.24565703e-01, 8.25049635e-03, -1.07430811e+01
-1.10969394e-02, -4.25047696e-01, 4.69685299e-03, 9.14322567e+00
-8.14783201e-03, -4.24597085e-01, -8.87779985e-03, -5.33601236e+00
1.60703203e-03, -4.25047696e-01, 1.19423596e-02, -1.79092083e+01
-6.15515746e-03, -4.24394488e-01, 1.03593692e-02, -2.37269211e+01
6.12639729e-03, -4.24318105e-01, -1.03764040e-02, 8.24135914e-02
-6.10862626e-03, -4.24309582e-01, -1.03868758e-02, -8.10482979e+00
1.41889404e-03, -4.24627125e-01, 1.19661707e-02, -1.79705029e+01
-1.16244769e-02, -4.24319714e-01, -3.17396317e-03, 1.81822014e+01
-6.58266060e-03, -4.24545705e-01, 1.00931209e-02, -2.26417942e+01
-8.78808647e-03, -4.24527317e-01, -8.24451540e-03, -2.54092050e+00
-7.34808901e-03, -4.24725205e-01, 9.55029298e-03, -1.92105980e+01
-3.57044674e-03, -4.25047696e-01, -1.15088839e-02, -4.27592373e+00
4.33661835e-03, -4.24324572e-01, 1.12426085e-02, -1.81602211e+01
8.86634272e-03, -4.24555540e-01, 8.16029869e-03, -1.29810181e+01
-3.57439648e-03, -4.25047696e-01, 1.15076583e-02, -2.65139771e+01
-1.19549865e-02, -4.24047679e-01, 1.51023187e-03, 1.97020607e+01
8.08531325e-03, -4.25047696e-01, 8.93477537e-03, -1.56218033e+01
1.60755252e-03, -4.25047696e-01, -1.19422898e-02, -2.39054513e+00
-1.05730547e-02, -4.24322248e-01, -5.78039838e-03, 9.12280846e+00
8.23455956e-03, -4.24678028e-01, -8.79741553e-03, 1.06685549e-01
-5.81269804e-03, -4.24312741e-01, -1.05553325e-02, -8.18440628e+00
3.89520545e-03, -4.24047679e-01, 1.14030642e-02, -1.79732590e+01
5.82591584e-03, -4.24296498e-01, -1.05480431e-02, -2.98295110e-01
3.77607386e-04, -4.24396932e-01, -1.20440824e-02, -2.23437953e+00
1.42193493e-03, -4.24520016e-01, -1.19658094e-02, -2.35116816e+00
8.88300780e-03, -4.24563944e-01, -8.14215466e-03, -7.25446820e-01
-4.03390452e-03, -4.24374133e-01, 1.13547398e-02, -2.64615002e+01
-2.79434491e-03, -4.25047696e-01, 1.17215244e-02, -2.53167572e+01
1.03276270e-02, -4.24047679e-01, 6.20827125e-03, -9.62867832e+00
-2.06000684e-03, -4.24370706e-01, 1.18726101e-02, -2.30953693e+01
-5.80634410e-03, -4.24345732e-01, 1.05588287e-02, -2.47603741e+01
-4.02339874e-03, -4.24377888e-01, -1.13584669e-02, -5.22267199e+00
-1.07616158e-02, -4.24315333e-01, 5.42126689e-03, 7.37432766e+00
-1.10132825e-02, -4.24602330e-01, -4.88979695e-03, 1.20748291e+01
1.10208243e-02, -4.24616426e-01, 4.87277377e-03, -8.12768459e+00
3.95367760e-03, -4.24047679e-01, -1.13829225e-02, -2.56821775e+00
1.03780366e-02, -4.24047679e-01, -6.12363080e-03, -1.38869452e+00
-1.03434278e-02, -4.24047679e-01, -6.18190970e-03, 7.22270346e+00
-5.04716532e-03, -4.24342304e-01, -1.09420577e-02, -7.33845377e+00
1.09323412e-02, -4.25047696e-01, 5.06817643e-03, -8.38195229e+00
-2.79081822e-03, -4.25047696e-01, -1.17223645e-02, -3.22761464e+00
-3.18483496e-03, -4.25047696e-01, 1.16215032e-02, -2.60285282e+01
-2.99756718e-03, -4.24606770e-01, 1.16712078e-02, -2.59700146e+01
2.37630936e-03, -4.24341947e-01, 1.18133677e-02, -1.77022743e+01
8.28806870e-03, -4.24643815e-01, 8.74702353e-03, -1.48435965e+01
1.10159852e-02, -4.24602568e-01, -4.88370378e-03, -1.43306780e+00
2.06450070e-03, -4.24348772e-01, 1.18718296e-02, -1.77637539e+01
-5.39389858e-03, -4.24047679e-01, 1.07753584e-02, -2.55179577e+01
-5.43228164e-03, -4.24047679e-01, -1.07560595e-02, -7.74438334e+00
5.51939802e-03, -4.24047679e-01, -1.07116178e-02, -6.88805759e-01
5.45868557e-03, -4.24047679e-01, 1.07426839e-02, -1.91230316e+01
-3.18151433e-03, -4.25047696e-01, -1.16224121e-02, -3.63736987e+00
-2.98352889e-03, -4.24622983e-01, -1.16748046e-02, -3.45749402e+00
-9.71166044e-03, -4.24047679e-01, -7.13345269e-03, 2.25580621e+00
-1.18981663e-03, -4.24354225e-01, -1.19911153e-02, -2.36097336e+00
-1.12747150e-02, -4.24047679e-01, 4.25244775e-03, 1.18129120e+01
-1.18690412e-02, -4.24047679e-01, 2.08047195e-03, 1.87927971e+01
