ds,AutoNHITS,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90
32489,0.044709425,0.046496645,0.04679728,0.048464604,0.0474559
32490,0.06324205,0.065075606,0.06519538,0.06150642,0.06344218
32491,0.0018979013,0.002439797,0.0024646875,0.001446329,0.004067011
32492,-0.059598733,-0.06355424,-0.061228022,-0.058262654,-0.06207767
32493,-0.040633276,-0.0425486,-0.041538663,-0.04210435,-0.045233652
32494,0.044809222,0.0454687,0.047613725,0.047891248,0.04819359
32495,0.059953276,0.058637314,0.061801262,0.06329399,0.06186482
32496,0.0025472045,0.0036076605,0.0038492382,0.004185356,0.002566062
32497,-0.060093865,-0.0579039,-0.055174574,-0.06258286,-0.06132783
32498,-0.042779807,-0.04116407,-0.042095497,-0.04256995,-0.04298182
32499,0.04505217,0.04442974,0.045853965,0.044843324,0.045628343
32500,0.07035673,0.07660985,0.07878548,0.06867267,0.072569974
32501,0.0040078536,0.0057720654,0.0044694664,0.0031321198,0.0015404597
32502,-0.06824574,-0.07254746,-0.07108253,-0.07165492,-0.07452433
32503,-0.02961792,-0.027220145,-0.027978748,-0.03122145,-0.030278057
32504,0.03525783,0.038836062,0.035951167,0.035828263,0.036810204
32505,0.048158854,0.053494126,0.050277665,0.050193995,0.049672514
32506,0.0076102763,0.010597639,0.010698646,0.008807167,0.010165781
32507,-0.06668549,-0.06465149,-0.06407577,-0.06834847,-0.06641534
32508,-0.045085892,-0.043162756,-0.0439208,-0.044094738,-0.047108863
32509,0.050887473,0.04948909,0.053558633,0.054174192,0.05354294
32510,0.07362367,0.071445316,0.07409335,0.071733855,0.07432884
32511,-0.00050356984,-0.0015482306,-0.0024821013,-0.0021933764,-0.0037715286
32512,-0.044983774,-0.04500951,-0.044709846,-0.043073073,-0.046191946
32513,-0.034371525,-0.034311622,-0.03352961,-0.03271705,-0.034664467
32514,0.032717466,0.034255147,0.03335491,0.035852313,0.03282982
32515,0.07580687,0.08139033,0.08055642,0.08547984,0.07671531
32516,0.0006718412,0.0028891005,0.0027516186,0.004812485,0.004043266
32517,-0.06851656,-0.06702518,-0.074889384,-0.0707417,-0.06326693
32518,-0.043584976,-0.040649287,-0.04140389,-0.039489403,-0.042416923
32519,0.041973576,0.044738173,0.04729473,0.046779558,0.047116354
32520,0.060647517,0.06507917,0.059862472,0.06318504,0.06988242
32521,0.0022350848,0.0027294308,0.0024298579,0.0032640547,0.0030142963
32522,-0.05823051,-0.056349903,-0.05609128,-0.05382763,-0.05683738
32523,-0.04355502,-0.042349964,-0.042417176,-0.0412638,-0.041369908
32524,0.047966655,0.046188325,0.04540953,0.048754252,0.050432123
32525,0.06542644,0.06383558,0.06566036,0.06788297,0.06762576
32526,0.0025752373,0.0028132424,0.0039331308,0.004576862,0.0029856712
32527,-0.0601938,-0.058659337,-0.060830798,-0.05940418,-0.05990663
32528,-0.042915285,-0.04286541,-0.042344954,-0.044369176,-0.0453262
32529,0.047731355,0.047596104,0.04889393,0.04943931,0.045785833
32530,0.063320816,0.065417215,0.067474574,0.06263241,0.063903734
32531,0.0027434751,0.0029349998,0.0035771094,0.002582118,0.0007365197
32532,-0.0556266,-0.059018455,-0.05881553,-0.056757234,-0.06667215
32533,-0.04244271,-0.04291217,-0.03974232,-0.042315006,-0.044969223
32534,0.045170084,0.04627414,0.04401073,0.04858607,0.046329226
32535,0.064292386,0.062575504,0.058533363,0.0646125,0.05911161
32536,0.004636422,0.0021948516,0.0031165928,0.004810676,0.0023676008
32537,-0.05911538,-0.05877073,-0.05847034,-0.059928507,-0.060853347
32538,-0.04198596,-0.04221078,-0.043270722,-0.04065132,-0.041879565
32539,0.04512282,0.043654278,0.04474911,0.046116553,0.04749439
32540,0.07117729,0.071376786,0.07658827,0.07538947,0.07470567
32541,0.0028732195,0.0021550357,0.004394334,0.004397281,0.0024343506
32542,-0.071592905,-0.07704601,-0.074578196,-0.07705461,-0.07402152
32543,-0.02984707,-0.032221586,-0.029650062,-0.030480862,-0.0301895
32544,0.036237255,0.03961906,0.038003713,0.038613066,0.03608735
32545,0.048491865,0.051493615,0.049522623,0.05103761,0.049450874
32546,0.007589668,0.010458931,0.007315241,0.007728949,0.0065790266
32547,-0.06522093,-0.061207503,-0.06806915,-0.06629439,-0.071172506
32548,-0.04485473,-0.04335372,-0.044673383,-0.048921824,-0.04880313
32549,0.047894776,0.05092522,0.05161466,0.04826372,0.05011066
32550,0.071161,0.07699622,0.07372272,0.07450494,0.07133132
32551,-0.0022167265,-0.00052402914,-0.0015307665,-0.0051059276,-0.0035293996
32552,-0.046518758,-0.046484217,-0.04772353,-0.049361177,-0.045448408
32553,-0.035039425,-0.034683555,-0.03633538,-0.036788523,-0.03381668
32554,0.029683352,0.03471455,0.03472483,0.030539826,0.03430736
32555,0.078949295,0.077461325,0.08352498,0.07417453,0.08217102
32556,0.0023159645,0.0029436573,0.0029208139,0.0014098547,0.0030522346
32557,-0.07420891,-0.06433057,-0.06638191,-0.06790368,-0.075203635
32558,-0.0402712,-0.042731475,-0.040651478,-0.04267216,-0.043539826
32559,0.046451256,0.04474345,0.045923218,0.04755068,0.04645823
32560,0.060717896,0.066346854,0.06837119,0.06634407,0.061198443
32561,0.0028990507,0.004817143,0.0021077245,0.0018605739,0.0011734813
32562,-0.054499917,-0.057891883,-0.05616963,-0.059880584,-0.058851168
32563,-0.04494044,-0.04542683,-0.045510974,-0.044674017,-0.04458283
32564,0.047659688,0.047496248,0.045255158,0.04793962,0.046251826
32565,0.07051451,0.0645012,0.067379564,0.06590603,0.06501626
32566,0.0018803086,0.0026348382,-0.0004886575,0.0027301684,0.0018291585
32567,-0.060546525,-0.05823569,-0.06314894,-0.060597673,-0.06268461
32568,-0.041728135,-0.04363316,-0.04534881,-0.045105234,-0.045583624
32569,0.046886608,0.046597987,0.045510687,0.04606612,0.04685107
32570,0.059941255,0.062183447,0.059606753,0.0667696,0.064414546
32571,0.0021129549,0.0025476962,0.0002450347,0.0037156604,0.0023350343
32572,-0.06017042,-0.059891682,-0.06315068,-0.06426909,-0.062229514
32573,-0.047262505,-0.04574515,-0.049845397,-0.04333345,-0.044361524
32574,0.0467289,0.04572618,0.04591277,0.049957864,0.046141118
32575,0.06257027,0.062230334,0.06356084,0.06387761,0.060163125
32576,0.0013195276,0.001182124,0.0016100034,0.0032831132,0.0016295165
32577,-0.062113434,-0.06394033,-0.06341724,-0.0606602,-0.060490295
32578,-0.04096286,-0.043727383,-0.042682678,-0.04446411,-0.04488735
32579,0.044435196,0.043113686,0.045560963,0.043791763,0.042055205
32580,0.07043849,0.068072304,0.068350844,0.07380403,0.07771529
32581,0.0048027327,0.0025512017,0.002343811,0.003907294,0.002267303
32582,-0.072878264,-0.0735301,-0.06887801,-0.07508141,-0.082449
32583,-0.029015511,-0.03056316,-0.02871275,-0.030738622,-0.03312029
32584,0.039062932,0.03770332,0.036133647,0.039074957,0.036612213
32585,0.050348222,0.048965484,0.050655156,0.051680923,0.049644202
32586,0.0072646886,0.0071182847,0.0073617995,0.009396963,0.00787051
32587,-0.0676001,-0.06700957,-0.07078209,-0.06814447,-0.0652687
32588,-0.04578153,-0.045305874,-0.047062516,-0.045929253,-0.047311828
32589,0.050002858,0.052199714,0.049908318,0.05073791,0.04823058
32590,0.07069913,0.07165285,0.0686925,0.07064253,0.073131144
32591,-0.00234133,-0.0031752214,-0.005547866,-0.0040795803,-0.004233733
32592,-0.043672472,-0.04330793,-0.047283158,-0.047042802,-0.04878737
32593,-0.03451574,-0.033315584,-0.03602767,-0.03471066,-0.038835704
32594,0.03151028,0.033291712,0.03185699,0.034023702,0.03603773
32595,0.07800931,0.07908535,0.07927783,0.07996172,0.08622667
32596,0.0026816353,0.0019132383,0.0020963028,0.0021577831,0.002028238
32597,-0.068375304,-0.070809714,-0.0683967,-0.0664545,-0.06719366
32598,-0.041359596,-0.041991778,-0.04014334,-0.04051599,-0.039035812
32599,0.04529664,0.045309953,0.04683377,0.046766326,0.046506524
32600,0.06354794,0.062017366,0.0656818,0.06761567,0.06666863
32601,0.0021253526,0.0012013614,0.0022254288,0.0015041381,0.0016884357
32602,-0.054926246,-0.056517407,-0.059399515,-0.05907157,-0.059256583
32603,-0.042170774,-0.043284275,-0.04471694,-0.04483483,-0.046527024
32604,0.047377147,0.04627913,0.049550097,0.044890445,0.048333563
32605,0.06817714,0.06558681,0.06696741,0.0624961,0.06638165
32606,0.004651092,0.0034638196,0.0036768615,0.0012969971,0.0005197972
32607,-0.058008373,-0.060393497,-0.057841003,-0.061264016,-0.060912095
32608,-0.042429734,-0.04573079,-0.042681783,-0.046390127,-0.045044057
32609,0.046298806,0.046486918,0.048632335,0.046807602,0.049088262
32610,0.06094781,0.063773796,0.06393495,0.06431554,0.06367832
32611,0.00064910203,0.0027423203,0.0010753833,0.0013947021,0.001365304
32612,-0.06065446,-0.061190423,-0.059578627,-0.061453197,-0.059655704
32613,-0.04483146,-0.04366292,-0.043728456,-0.04267306,-0.04344066
32614,0.04391751,0.04552309,0.045887604,0.046579927,0.045459248
32615,0.059774667,0.05906808,0.06194596,0.061163418,0.061358348
32616,0.0011709109,0.0019173175,0.0012056082,0.002721846,0.002378568
32617,-0.06333932,-0.059603512,-0.061157748,-0.06041871,-0.06437743
32618,-0.044440553,-0.04251682,-0.044169337,-0.04381591,-0.043426275
32619,0.04324115,0.043865867,0.04492463,0.044207633,0.045869164
32620,0.06898928,0.073340036,0.07318283,0.07353618,0.069580756
32621,0.002039872,0.003566295,0.002947919,0.0010387786,0.0026452495
32622,-0.07067628,-0.07510189,-0.07445866,-0.07439342,-0.07110388
32623,-0.029145047,-0.029768601,-0.032216296,-0.029998556,-0.029602125
32624,0.03544201,0.0387675,0.036052197,0.034947455,0.037957504
32625,0.048460767,0.0492613,0.04842986,0.04913625,0.053936645
32626,0.0050475,0.0085718855,0.00717476,0.00885807,0.010915786
32627,-0.068482235,-0.06536673,-0.06963671,-0.065260276,-0.06787865
32628,-0.046060547,-0.04499564,-0.047591012,-0.047120124,-0.04547046
32629,0.048041444,0.04902026,0.050689563,0.051821508,0.05160138
32630,0.0703647,0.070853375,0.0705815,0.07447003,0.07125637
32631,-0.003675118,-0.0033971816,-0.0038569719,-0.0038609803,-0.0037298352
32632,-0.046599016,-0.048287913,-0.046631113,-0.045765415,-0.045184612
32633,-0.03586714,-0.03718686,-0.03725329,-0.03572668,-0.032571197
32634,0.030520007,0.030526906,0.031775266,0.03412676,0.03277749
32635,0.07325484,0.078425646,0.07762268,0.07782194,0.077454574
32636,-0.00051117316,-2.033636e-05,-0.0020613316,0.0017610863,0.001998756
32637,-0.066184476,-0.0722902,-0.07211554,-0.06543042,-0.071408324
32638,-0.042705,-0.041208174,-0.044096023,-0.04273449,-0.041287296
32639,0.04472114,0.045568407,0.043481722,0.04502967,0.04771602
32640,0.06616098,0.06326595,0.06325349,0.065730795,0.06370211
32641,0.00153476,0.0034487098,0.001405403,0.0015355274,0.0025421828
32642,-0.05654562,-0.05597008,-0.058342695,-0.06043072,-0.057354636
32643,-0.041945487,-0.042325824,-0.044526912,-0.045751113,-0.045032218
32644,0.049142033,0.049298577,0.046628177,0.046908066,0.048716377
32645,0.06580405,0.06708484,0.066546164,0.06340315,0.0692897
32646,0.0032151788,0.0043299794,0.0019772546,0.0009916425,0.0014361925
32647,-0.05717293,-0.057647906,-0.060898915,-0.06057015,-0.06110616
32648,-0.043593645,-0.042528294,-0.04288321,-0.0456331,-0.042750675
32649,0.047279824,0.047524467,0.04695736,0.045773566,0.046409845
32650,0.062366135,0.062983066,0.06334197,0.06532815,0.06349331
32651,0.0016496778,0.0022051483,0.0013858192,0.0036230925,0.001774922
32652,-0.062383834,-0.058183234,-0.062240213,-0.06415516,-0.06601292
32653,-0.045436494,-0.040951423,-0.045850735,-0.04723455,-0.046828873
32654,0.042933255,0.045101736,0.0468326,0.047408685,0.04889037
32655,0.057037577,0.059727572,0.063835084,0.0620574,0.062266976
32656,0.0009148866,0.0027360767,0.0021165013,0.0007625073,0.0008875504
32657,-0.064029336,-0.061212346,-0.06314939,-0.060123146,-0.06268656
32658,-0.04258126,-0.04298851,-0.044922426,-0.045265622,-0.04565546
32659,0.044425502,0.04296775,0.04304017,0.04378215,0.041917067
32660,0.068602644,0.072670564,0.07003867,0.07400783,0.07105319
32661,0.0028743353,0.0028559528,0.0026098173,0.00345812,-9.237975e-05
32662,-0.069480106,-0.07521508,-0.07304031,-0.07284915,-0.078175776
32663,-0.027596086,-0.029251054,-0.030074269,-0.029849723,-0.031152874
32664,0.03639835,0.037469953,0.036629513,0.038118735,0.03857693
32665,0.049548104,0.050360188,0.04745397,0.04949817,0.05087851
32666,0.0077454,0.006338656,0.00600183,0.0075811595,0.008348763
32667,-0.06502764,-0.06610106,-0.06939837,-0.06989476,-0.06912424
32668,-0.043381877,-0.04612551,-0.04851538,-0.04592883,-0.047101326
32669,0.051936027,0.049036134,0.05128315,0.05289307,0.05134134
32670,0.07287206,0.07507539,0.07114269,0.07143976,0.07211596
32671,-0.0028975904,-0.0018231198,-0.0049167275,-0.0027663112,-0.0039477274
32672,-0.043946967,-0.04531209,-0.045441255,-0.045074597,-0.047491074
32673,-0.031187639,-0.03284058,-0.035411865,-0.03415917,-0.036155686
32674,0.03234142,0.032485545,0.03302738,0.03300692,0.033567414
32675,0.071797766,0.07273602,0.0770948,0.07769509,0.08200559
32676,0.0024937093,0.0021169558,0.00016663224,0.0009213239,-0.0010045469
32677,-0.064266905,-0.06512979,-0.06708828,-0.06765326,-0.07412821
32678,-0.042092115,-0.04256199,-0.041178685,-0.040846273,-0.043821953
32679,0.0449564,0.045758903,0.046238407,0.046338968,0.044761464
32680,0.06374955,0.064620376,0.06560654,0.06559597,0.06525265
32681,0.0018876344,0.0017721802,0.0006955564,0.000995487,0.0011421144
32682,-0.057405777,-0.057856306,-0.058101855,-0.05807183,-0.057246543
32683,-0.041231148,-0.041063987,-0.04393301,-0.044245064,-0.04541014
32684,0.045645263,0.044861518,0.044025816,0.046428062,0.04977853
32685,0.059139423,0.057699587,0.059719704,0.063886836,0.06953465
32686,-0.0006025471,-0.00069058686,-0.001087524,0.0014246106,0.0005797148
32687,-0.06174583,-0.06113764,-0.062358547,-0.060176894,-0.060101874
32688,-0.04702093,-0.046325095,-0.048650734,-0.045794845,-0.043815322
32689,0.042921744,0.043595254,0.043200973,0.04648856,0.046736665
32690,0.06075929,0.06360564,0.059692845,0.06066587,0.060341418
32691,-0.00017852709,0.0006102696,-0.0013675094,0.001141578,-0.0016040727
32692,-0.06566905,-0.06710331,-0.06720724,-0.06304031,-0.06612426
32693,-0.046439447,-0.045904383,-0.04716133,-0.04718484,-0.047544293
32694,0.047875248,0.045253072,0.046760317,0.048643567,0.044985004
32695,0.06201429,0.057685234,0.058548056,0.061724767,0.05828637
32696,0.0014099777,-0.00050424784,0.0005867556,-0.00040178746,0.00021405518
32697,-0.061279297,-0.061166376,-0.059586495,-0.06411514,-0.06312635
32698,-0.041919686,-0.042982846,-0.043088958,-0.041610375,-0.042080745
32699,0.042102184,0.0408671,0.04186593,0.044003177,0.045847047
32700,0.06513532,0.06852363,0.07403075,0.06833938,0.07094726
32701,-0.00068999454,0.0005630255,0.0014196336,0.0023244917,0.00083456375
32702,-0.0750988,-0.07897422,-0.08103737,-0.078941286,-0.07464198
32703,-0.031284407,-0.032045156,-0.03351848,-0.0344598,-0.03032197
32704,0.038580224,0.03997439,0.036541477,0.03894277,0.037194386
32705,0.05294487,0.0516444,0.049519613,0.052451402,0.05263582
32706,0.0079740435,0.0063542873,0.0066547096,0.00774467,0.008899808
32707,-0.06855342,-0.06749395,-0.06736228,-0.06811963,-0.068896584
32708,-0.043264918,-0.043408066,-0.044247948,-0.041863453,-0.043962456
32709,0.04852563,0.048280057,0.049114343,0.053416297,0.05331468
32710,0.066669434,0.06834766,0.071415216,0.069373935,0.06924019
32711,-0.004173428,-0.0038123876,-0.0030234456,-0.006253317,-0.0062449425
32712,-0.045212,-0.04639612,-0.04804191,-0.047341883,-0.04586129
32713,-0.033571437,-0.036866546,-0.0357697,-0.03558986,-0.03427942
32714,0.031893745,0.03389445,0.035133973,0.03234072,0.0334035
32715,0.07497481,0.081082314,0.08062759,0.07957125,0.07923115
32716,0.0001861006,0.00032380596,0.00086554885,0.0008584708,0.00025932305
32717,-0.06946846,-0.06900434,-0.06776874,-0.07589998,-0.07412666
32718,-0.043389175,-0.039597,-0.04137987,-0.04152725,-0.043009944
32719,0.042812146,0.04430396,0.044470817,0.045713335,0.04546471
32720,0.060584873,0.060607508,0.064333886,0.057477377,0.061026677
32721,-0.0012544245,-0.0010164604,0.0014287829,0.0010093749,0.00039173663
32722,-0.058009796,-0.057805628,-0.059891015,-0.058650553,-0.05751276
32723,-0.043568492,-0.044118263,-0.044632666,-0.04383734,-0.042655557
32724,0.042354494,0.045825467,0.044473648,0.04644397,0.045665946
32725,0.059146687,0.065837726,0.059755597,0.061586097,0.06269549
32726,-0.0023933314,0.0009648837,-0.0011314303,-0.000401685,0.00035301782
32727,-0.06214683,-0.059896678,-0.061848894,-0.062718585,-0.061972998
32728,-0.04509739,-0.042923838,-0.045477502,-0.045978643,-0.04486576
32729,0.043136172,0.04353331,0.04432389,0.045959428,0.047011256
32730,0.059941247,0.058622845,0.062259883,0.061409533,0.06150096
32731,-0.00055303425,-0.0027462393,-0.0010323469,-0.001381658,-0.0013223886
32732,-0.06393652,-0.06440395,-0.062292147,-0.06305906,-0.063122414
32733,-0.042175908,-0.043351997,-0.042842954,-0.044906005,-0.04693437
32734,0.045582328,0.04540091,0.042727098,0.044687666,0.04400278
32735,0.056767695,0.057511665,0.057794683,0.058413595,0.05987432
32736,0.00072291493,-0.0005082786,0.00087480247,-0.00094123185,-0.0008289069
32737,-0.062144086,-0.062223017,-0.060722873,-0.06303173,-0.065331355
32738,-0.042696968,-0.04483381,-0.045478866,-0.047057226,-0.043568477
32739,0.040186413,0.040381756,0.04149849,0.0402069,0.04339069
32740,0.06841411,0.06768691,0.07024569,0.07135703,0.0673721
32741,0.0009123497,-0.0003531482,-0.0008566603,-0.0017052367,0.00027936324
32742,-0.078036666,-0.075354286,-0.074963056,-0.0790508,-0.07985367
32743,-0.03146021,-0.03129019,-0.03021124,-0.030871943,-0.035699338
32744,0.036993712,0.035810217,0.03568189,0.037407532,0.037167802
32745,0.05030416,0.048632756,0.047581434,0.05085355,0.050585493
32746,0.006438434,0.006009653,0.009139612,0.008885309,0.007906675
32747,-0.066833705,-0.068260804,-0.064752646,-0.06667833,-0.0678212
32748,-0.044133693,-0.04531059,-0.046580344,-0.04537896,-0.045928545
32749,0.047945175,0.046565928,0.049688127,0.049639385,0.0480941
32750,0.06920407,0.06826294,0.070828825,0.070157304,0.06822845
32751,-0.00397186,-0.0040863156,-0.004303843,-0.0061812997,-0.007011503
32752,-0.047054037,-0.048013628,-0.04627928,-0.04996577,-0.049499363
32753,-0.037604228,-0.03515601,-0.034874618,-0.037514895,-0.035305902
32754,0.031957284,0.034196854,0.03205496,0.031302005,0.033178568
32755,0.080404446,0.07984508,0.077281475,0.08089746,0.080167376
32756,-0.001312321,0.00019171555,-4.1346997e-05,0.0003062822,0.0034400076
32757,-0.073303446,-0.06894752,-0.07028802,-0.074953824,-0.06901937
32758,-0.04280594,-0.043939322,-0.04289279,-0.042587593,-0.040362835
32759,0.041415155,0.039823666,0.042567745,0.042926088,0.04599957
32760,0.058474302,0.06090106,0.060620815,0.058851287,0.062055945
32761,-0.00152722,-0.0009303093,-0.0015546829,-0.0002631247,-0.0009813458
32762,-0.05784525,-0.059031516,-0.0598068,-0.05818496,-0.05847393
32763,-0.044318076,-0.046341546,-0.044616744,-0.044123083,-0.04444974
32764,0.04414694,0.044228964,0.046949685,0.047068413,0.045904756
32765,0.06173326,0.06365846,0.06534405,0.064380445,0.06687664
32766,0.000113502145,-0.00035325438,-0.00073894113,0.001160346,0.0012035221
32767,-0.06089864,-0.06044112,-0.062270924,-0.060292087,-0.06320778
32768,-0.04605498,-0.043877847,-0.04405409,-0.044863056,-0.045605443
32769,0.044485617,0.043932214,0.044912715,0.04536568,0.045844488
32770,0.057150498,0.061710387,0.06314397,0.060157962,0.0608078
32771,-0.0024201423,0.00089553744,0.00044375565,-0.0018313453,0.00039078295
32772,-0.06002874,-0.06412499,-0.06375412,-0.06144134,-0.06414941
32773,-0.04447406,-0.045838878,-0.045870926,-0.044402845,-0.047531478
32774,0.043996394,0.04420799,0.042982236,0.042770736,0.047443487
